2010-01-22H01M59S20,38.438585,21.970459,12.268066
2010-01-22H02M17S33,38.425679,22.000447,8.117676
2010-01-22H02M35S15,38.449556,21.982674,7.629395
2010-01-22H02M46S18,38.424467,21.956196,8.728027
2010-01-22H02M58S39,38.425949,21.968279,8.239746
2010-01-22H03M15S12,38.417176,21.977209,10.375977
2010-01-22H03M16S21,38.427481,21.974332,9.704590
2010-01-22H03M38S26,38.422550,21.996383,8.728027
2010-01-22H03M43S56,38.446787,21.934366,9.094238
2010-01-22H04M03S13,38.454885,21.910332,10.437012
2010-01-22H04M10S18,38.414829,21.974162,9.460449
2010-01-22H04M43S38,38.427481,21.974332,9.948730
2010-01-22H05M00S45,38.427363,21.988406,10.070801
2010-01-22H05M04S40,38.416104,22.010367,9.582520
2010-01-22H05M17S31,38.422885,21.956175,10.070801
2010-01-22H05M18S48,38.446493,21.970565,7.263184
2010-01-22H05M20S70,38.438485,21.982524,10.925293
2010-01-22H05M25S43,38.433740,21.982460,10.314941
2010-01-22H05M49S00,38.408205,21.912761,6.713867
2010-01-22H05M58S18,38.400661,21.965932,5.798340
2010-01-22H06M00S35,38.406854,21.982096,4.455566
2010-01-22H06M02S12,38.425576,22.012510,2.014160
2010-01-22H06M08S33,38.456131,21.952590,3.112793
2010-01-22H06M12S11,38.432719,22.009593,9.399414
2010-01-22H06M14S00,38.428859,21.998480,10.803223
2010-01-22H06M20S24,38.432142,21.984449,2.624512
2010-01-22H06M24S41,38.410816,21.981144,10.864258
2010-01-22H06M36S45,38.414046,21.973147,12.084961
2010-01-22H07M07S22,38.408618,21.960007,6.652832
2010-01-22H07M12S60,38.424629,21.936091,6.164551
2010-01-22H07M35S22,38.420204,21.993335,6.469727
2010-01-22H08M00S22,38.407653,21.981102,4.516602
2010-01-22H08M09S49,38.380519,21.913418,2.990723
2010-01-22H08M32S20,38.448353,21.936397,11.413574
2010-01-22H08M45S10,38.421418,21.942081,12.634277
2010-01-22H09M18S22,38.449739,21.960552,8.850098
2010-01-22H09M37S51,38.438535,21.976492,6.164551
2010-01-22H09M43S11,38.403589,21.994112,7.629395
2010-01-22H10M02S38,38.443380,21.964490,9.094238
2010-01-22H10M20S59,38.438619,21.966438,8.239746
2010-01-22H10M42S46,38.429261,21.950226,7.873535
2010-01-22H10M45S18,38.433740,21.982460,9.094238
2010-01-22H11M11S57,38.417788,21.900819,5.737305
2010-01-22H11M48S42,38.416943,21.907845,6.164551
2010-01-22H11M52S10,38.432242,21.972385,8.850098
2010-01-22H12M08S34,38.409150,21.991173,5.615234
2010-01-22H12M13S44,38.424858,21.956703,5.340576
2010-01-22H12M41S13,38.435922,21.908083,14.831543
2010-01-22H12M42S34,38.433621,21.996535,10.803223
2010-01-22H12M47S58,38.416241,21.994286,10.314941
2010-01-22H13M52S35,38.423229,22.009461,8.666992
2010-01-22H13M58S50,38.425731,21.994416,12.145996
2010-01-22H14M02S34,38.407453,21.907726,5.798340
2010-01-22H14M05S58,38.423048,21.936070,4.089355
2010-01-22H14M12S41,38.424532,21.948154,8.483887
2010-01-22H14M15S38,38.417051,21.893773,9.216309
2010-01-22H14M29S70,38.404722,21.952920,10.864258
2010-01-22H14M30S21,38.438734,21.952362,9.094238
2010-01-22H14M34S38,38.415236,21.923907,5.798340
2010-01-22H14M37S42,38.426564,21.989400,9.399414
2010-01-22H15M24S10,38.437217,21.944298,9.216309
2010-01-22H15M38S50,38.430543,21.986438,9.338379
2010-01-22H16M28S30,38.410816,21.981144,8.422852
2010-01-22H16M39S20,38.442647,21.957441,6.958008
2010-01-22H17M11S00,38.455831,21.988794,13.000488
2010-01-22H18M28S18,38.417695,21.912881,5.249023
2010-01-22H18M30S40,38.402687,22.007165,5.126953
2010-07-09H11M15S48,38.426632,21.981358,8.422852
2010-01-22H22M20S38,38.435355,21.978460,8.117676
2010-01-22H22M51S47,38.413197,21.980171,6.530762
2010-01-22H23M12S54,38.401870,22.010169,0.427246
2010-01-23H00M48S11,38.395883,21.969888,13.732910
2010-01-23H01M08S28,38.445411,21.908201,8.483887
2010-01-23H01M25S38,38.435522,21.958352,8.605957
2010-01-23H01M47S10,38.424327,21.872750,11.108398
2010-01-23H01M52S38,38.441913,21.950392,7.019043
